district,commodity,year,month,monthly_mean_price,days_traded,monthly_rain_sum,monthly_rain_mean,monthly_ndvi_mean
amreli,Groundnut,2003,4,2087.5,2,0.0,0.0,2.5693497404947603e-05
amreli,Groundnut,2003,5,2083.333333333333,9,0.1,0.0032258064516129,2.3037147288368967e-05
amreli,Groundnut,2003,6,1986.111111111111,9,73.9,2.4633333333333334,2.3441351278759276e-05
amreli,Groundnut,2003,7,1993.5,10,254.3,8.203225806451613,2.849801886984254e-05
amreli,Groundnut,2003,8,1663.125,8,285.6,9.21290322580645,5.025489140990845e-05
amreli,Groundnut,2003,9,1636.1538461538462,13,17.4,0.58,6.287308825862928e-05
amreli,Groundnut,2003,10,1578.125,8,1.9,0.0612903225806451,5.513409392617e-05
amreli,Groundnut,2003,11,1639.5,10,0.0,0.0,4.843678644296392e-05
amreli,Groundnut,2003,12,1640.7142857142858,7,0.0,0.0,4.47171165782728e-05
amreli,Groundnut,2004,1,1715.909090909091,11,0.0,0.0,4.128563488761722e-05
amreli,Groundnut,2004,2,1814.4444444444443,9,0.0,0.0,3.531083690761936e-05
amreli,Groundnut,2004,3,1772.7777777777778,9,0.0,0.0,2.8483429854809108e-05
amreli,Groundnut,2004,4,1767.142857142857,7,0.0,0.0,2.5693497404947603e-05
amreli,Groundnut,2004,5,1788.888888888889,9,21.1,0.6806451612903226,2.3037147288368967e-05
amreli,Groundnut,2004,6,1725.0,11,295.40000000000003,9.846666666666668,2.3441351278759276e-05
amreli,Groundnut,2004,7,1738.888888888889,9,119.1,3.841935483870968,2.849801886984254e-05
amreli,Groundnut,2004,8,1837.5,6,427.4,13.78709677419355,5.025489140990845e-05
amreli,Groundnut,2004,9,1843.3333333333333,6,51.9,1.73,6.287308825862928e-05
amreli,Groundnut,2004,10,1767.142857142857,7,25.6,0.8258064516129032,5.513409392617e-05
amreli,Groundnut,2004,11,1801.428571428571,7,0.0,0.0,4.843678644296392e-05
amreli,Groundnut,2004,12,1793.3333333333333,9,1.0,0.032258064516129,4.47171165782728e-05
amreli,Groundnut,2005,1,1723.3333333333333,9,0.0,0.0,3.504600068163798e-05
amreli,Groundnut,2005,2,1708.6363636363635,11,0.0,0.0,3.0377428917839133e-05
amreli,Groundnut,2005,3,1665.7142857142858,7,0.1,0.0032258064516129,2.5223973676498737e-05
amreli,Groundnut,2005,4,1640.892857142857,14,1.9,0.0633333333333333,2.3230678973964467e-05
amreli,Groundnut,2005,5,1608.888888888889,9,0.0,0.0,2.2399762831116085e-05
amreli,Groundnut,2005,6,1561.5,10,218.5,7.283333333333333,1.7399196427939355e-05
amreli,Groundnut,2005,7,1793.571428571429,7,72.5,2.338709677419355,2.5597119844244435e-05
amreli,Groundnut,2005,8,1695.1666666666667,18,131.9,4.254838709677419,5.102888762297598e-05
amreli,Groundnut,2005,9,1691.1333333333334,15,165.9,5.53,6.20497028966819e-05
amreli,Groundnut,2005,10,1536.625,16,4.0,0.1290322580645161,5.498550769087882e-05
amreli,Groundnut,2005,11,1527.7272727272727,11,0.0,0.0,4.3501502623531455e-05
amreli,Groundnut,2005,12,1531.7424242424242,33,0.0,0.0,4.1044721235746245e-05
amreli,Groundnut,2006,1,1557.0,29,0.0,0.0,3.9859519172648346e-05
amreli,Groundnut,2006,2,1547.645161290323,31,0.0,0.0,3.465813927489167e-05
amreli,Groundnut,2006,3,1533.3125,32,13.7,0.4419354838709677,2.885752435266206e-05
amreli,Groundnut,2006,4,1583.235294117647,17,0.1,0.0033333333333333,2.457337190414844e-05
amreli,Groundnut,2006,5,1558.6538461538462,26,0.6,0.0193548387096774,2.2027132428345106e-05
amreli,Groundnut,2006,6,1540.857142857143,14,65.4,2.18,3.179158953109492e-05
amreli,Groundnut,2006,7,1708.4615384615386,26,291.1,9.390322580645162,3.5602209949437395e-05
amreli,Groundnut,2006,8,1808.76,25,149.7,4.829032258064516,4.843916150176365e-05
amreli,Groundnut,2006,9,1709.6842105263158,19,99.5,3.316666666666667,5.7193255847083685e-05
amreli,Groundnut,2006,10,1771.529411764706,17,0.7,0.0225806451612903,4.755883294532721e-05
amreli,Groundnut,2006,11,1963.3333333333333,18,0.6,0.02,4.381559702781129e-05
amreli,Groundnut,2006,12,1990.555555555556,18,0.0,0.0,4.091690801726731e-05
amreli,Groundnut,2007,1,2237.619047619048,21,0.0,0.0,3.872536986883249e-05
amreli,Groundnut,2007,2,2399.2272727272725,22,0.4,0.0142857142857142,3.4381994228765046e-05
amreli,Groundnut,2007,3,2396.3076923076924,26,0.0,0.0,2.744307185448957e-05
amreli,Groundnut,2007,4,2518.692307692308,26,0.1,0.0033333333333333,2.5035011472918773e-05
amreli,Groundnut,2007,5,2422.217391304348,23,0.5,0.0161290322580645,2.298311514827196e-05
amreli,Groundnut,2007,6,2510.333333333333,21,145.8,4.86,1.829578989274012e-05
amreli,Groundnut,2007,7,2715.95,20,171.8,5.541935483870968,3.250865729239908e-05
amreli,Groundnut,2007,8,2616.2,20,408.9,13.190322580645162,5.44659955954558e-05
amreli,Groundnut,2007,9,2548.1111111111118,9,232.8,7.760000000000001,6.429021009290777e-05
amreli,Groundnut,2007,10,2192.125,24,2.3,0.0741935483870967,5.658001377184892e-05
amreli,Groundnut,2007,11,2329.785714285714,14,17.1,0.5700000000000001,4.806192325588157e-05
amreli,Groundnut,2007,12,2513.448275862069,29,0.0,0.0,4.402292047252987e-05
amreli,Groundnut,2008,1,2605.9189189189187,37,0.0,0.0,4.339250645147952e-05
amreli,Groundnut,2008,2,2591.525,40,0.0,0.0,3.963991576450183e-05
amreli,Groundnut,2008,3,2736.5333333333333,30,0.0,0.0,3.046723996764088e-05
amreli,Groundnut,2008,4,2706.212121212121,33,2.5,0.0833333333333333,2.636786595981637e-05
amreli,Groundnut,2008,5,2649.766666666667,30,0.4,0.0129032258064516,2.3961814879354125e-05
amreli,Groundnut,2008,6,2600.214285714286,28,193.4,6.446666666666667,2.110486122232645e-05
amreli,Groundnut,2008,7,2686.0666666666666,30,195.6,6.309677419354839,3.1284548429996967e-05
amreli,Groundnut,2008,8,2708.2758620689656,29,122.2,3.941935483870968,5.940779699946841e-05
amreli,Groundnut,2008,9,2445.103448275862,29,569.9,18.996666666666663,5.7696613376692e-05
amreli,Groundnut,2008,10,2101.3846153846152,13,29.2,0.9419354838709676,5.007646959967691e-05
amreli,Groundnut,2008,11,2255.03125,32,1.7,0.0566666666666666,4.551386857984996e-05
amreli,Groundnut,2008,12,2322.2413793103447,29,5.9,0.1903225806451613,4.486380532606009e-05
amreli,Groundnut,2009,1,2304.5238095238096,21,0.0,0.0,4.057763657800795e-05
amreli,Groundnut,2009,2,2148.675675675676,37,0.0,0.0,3.2781212069922336e-05
amreli,Groundnut,2009,3,2070.2258064516127,31,0.0,0.0,2.783630928743344e-05
amreli,Groundnut,2009,4,2428.59375,32,0.4,0.0133333333333333,2.557813733582555e-05
amreli,Groundnut,2009,5,2401.4864864864867,37,1.2999999999999998,0.0419354838709677,2.19879881888386e-05
amreli,Groundnut,2009,6,2319.4,20,63.400000000000006,2.1133333333333337,2.47017214645933e-05
amreli,Groundnut,2009,7,2555.7,20,281.2,9.070967741935483,2.719487253404777e-05
amreli,Groundnut,2009,8,2427.954545454545,22,59.7,1.925806451612904,5.0614572604118e-05
amreli,Groundnut,2009,9,2505.1666666666665,24,15.1,0.5033333333333333,5.434414708176858e-05
amreli,Groundnut,2009,10,2347.1612903225805,31,2.0,0.064516129032258,4.47959301904447e-05
amreli,Groundnut,2009,11,2574.659574468085,47,0.5,0.0166666666666666,4.021181909279149e-05
amreli,Groundnut,2009,12,2688.2894736842104,38,0.3,0.0096774193548387,3.7253775395269847e-05
amreli,Groundnut,2010,1,2707.558139534884,43,0.0,0.0,3.563600789608061e-05
amreli,Groundnut,2010,2,2578.0789473684213,38,0.2,0.0071428571428571,2.99311631174642e-05
amreli,Groundnut,2010,3,2624.2820512820517,39,0.0,0.0,2.498554576857593e-05
amreli,Groundnut,2010,4,2650.34375,32,0.0,0.0,2.318176771718019e-05
amreli,Groundnut,2010,5,2604.212121212121,33,0.1,0.0032258064516129,2.18613851993142e-05
amreli,Groundnut,2010,6,2794.285714285714,28,36.1,1.2033333333333334,2.427704758007053e-05
amreli,Groundnut,2010,7,2900.333333333333,24,341.3,11.00967741935484,3.546243885789722e-05
amreli,Groundnut,2010,8,3013.0,25,519.9,16.770967741935483,4.6659133641343775e-05
amreli,Groundnut,2010,9,3007.3,10,106.8,3.5600000000000005,6.523154476996823e-05
amreli,Groundnut,2010,10,3136.555555555556,27,11.7,0.3774193548387096,6.098730307867071e-05
amreli,Groundnut,2010,11,2655.3478260869565,23,94.5,3.15,5.479695735442432e-05
amreli,Groundnut,2010,12,2691.4102564102564,39,0.0,0.0,5.10358314980951e-05
amreli,Groundnut,2011,1,2584.9024390243903,41,0.0,0.0,4.877076351271092e-05
amreli,Groundnut,2011,2,2539.733333333333,45,0.1,0.0035714285714285,4.443852990507088e-05
